section_id,norm_multi_family_score,norm_single_family_score,norm_score,urban_parcel_classification,norm_optimal_housing_type,num_housing_units,municipality_name,district_name,comarca,lat,lon,cluster_sc,cluster_description,household_income_sc,multi_family_rental_ppm2_sc,multi_family_purchase_ppm2_percentile_sc,single_family_rental_ppm2_sc,single_family_purchase_ppm2_percentile_sc,office_analysis,office_rental_ppm2
801903026,22.075613871365825,0.0,22.075613871365825,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.35564006,2.134668777,6,"06 Central Midsized Cities, Regeneration",40484.0,12.0,3205.621622,,,Other,0.0
801903027,36.37694559213534,0.0,36.37694559213534,Housing Consolidated,,0.0,Barcelona,La Marina de Port,Barcelones,41.3587778,2.134969621,2,"05 Central Metropolitan Location, Regeneration",44694.0,12.1,3250.648649,,,Other,0.0
801903028,39.57153556469444,0.0,39.57153556469444,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36183099,2.136175487,2,"05 Central Metropolitan Location, Regeneration",54377.0,11.6,3028.540541,,,Other,0.0
801903029,44.137622707547166,0.0,44.137622707547166,Housing Consolidated,,0.0,Barcelona,La Marina de Port,Barcelones,41.35865546,2.136909642,3,"04 Quality Location, Regeneration",41165.0,10.3,2486.475676,,,Other,0.0
801903030,23.42142717451946,0.0,23.42142717451946,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.35733783,2.138840461,2,"05 Central Metropolitan Location, Regeneration",43780.0,11.5,2985.027027,,,Other,0.0
801903031,51.58782788449256,0.0,51.58782788449256,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.35799488,2.14204414,3,"04 Quality Location, Regeneration",41056.0,10.4,2526.356757,,,Other,0.0
801903032,25.988973043226668,0.0,25.988973043226668,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.35685131,2.144038703,1,07 Peripheral Areas,36651.0,11.0,2772.0,,,Other,0.0
801903033,47.08298607535494,0.0,47.08298607535494,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36057979,2.141423107,3,"04 Quality Location, Regeneration",34444.0,10.9,2730.302703,,,Other,0.0
801903034,54.002672637270784,0.0,54.002672637270784,Housing Consolidated,,0.0,Barcelona,La Marina de Port,Barcelones,41.35919054,2.140652286,3,"04 Quality Location, Regeneration",42664.0,11.4,2941.816216,,,Other,0.0
801903035,48.31653301603526,0.0,48.31653301603526,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36175232,2.139112288,3,"04 Quality Location, Regeneration",47089.0,10.5,2566.540541,,,Other,0.0
801903036,40.411598668160536,0.0,40.411598668160536,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36566087,2.137946145,2,"05 Central Metropolitan Location, Regeneration",50646.0,11.8,3116.475676,,,Other,0.0
801903037,46.92906773318707,0.0,46.92906773318707,Housing Consolidated,,0.0,Barcelona,La Marina de Port,Barcelones,41.36228602,2.140010024,2,"05 Central Metropolitan Location, Regeneration",49467.0,11.4,2941.816216,,,Other,0.0
801903038,21.402332824730728,0.0,21.402332824730728,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36167485,2.144971603,2,"05 Central Metropolitan Location, Regeneration",36387.0,10.3,2486.475676,,,Other,0.0
801903039,33.22185458616842,0.0,33.22185458616842,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36421376,2.140876928,2,"05 Central Metropolitan Location, Regeneration",32893.0,10.3,2486.475676,,,Other,0.0
801903040,39.97427764500147,0.0,39.97427764500147,Other,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.36730033,2.140958406,2,"05 Central Metropolitan Location, Regeneration",51478.0,12.7,3527.167568,,,Other,0.0
801903041,44.67979575095308,0.0,44.67979575095308,Housing Consolidated,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.36880643,2.142271537,3,"04 Quality Location, Regeneration",49338.0,11.9,3160.897297,,,Other,0.0
801903042,36.56056044205876,0.0,36.56056044205876,Other,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.3694882,2.145832076,2,"05 Central Metropolitan Location, Regeneration",47537.0,13.1,3717.567568,,,Other,0.0
801903043,41.96171087236005,0.0,41.96171087236005,Other,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.36989542,2.143623653,2,"05 Central Metropolitan Location, Regeneration",48689.0,12.8,3574.313514,,,Other,0.0
801903044,43.09303859454243,0.0,43.09303859454243,Housing Consolidated,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.37151305,2.145440129,3,"04 Quality Location, Regeneration",47004.0,12.4,3387.545946,,,Other,0.0
801903045,40.186225506020826,0.0,40.186225506020826,Housing Consolidated,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.37160078,2.148684924,2,"05 Central Metropolitan Location, Regeneration",47034.0,13.5,3912.810811,,,Other,0.0
801903046,41.87786428142332,0.0,41.87786428142332,Other,,0.0,Barcelona,La Font de la Guatlla,Barcelones,41.37262246,2.147221487,2,"05 Central Metropolitan Location, Regeneration",59848.0,12.1,3250.648649,,,Other,0.0
801903047,44.424161656631725,0.0,44.424161656631725,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37584373,2.146560216,0,03 Premium Urban Areas,44636.0,12.1,3250.648649,,,Other,0.0
801903048,48.5298334936701,0.0,48.5298334936701,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37836124,2.144225118,0,03 Premium Urban Areas,57303.0,12.5,3433.783784,,,Other,0.0
801903049,45.40041366965685,0.0,45.40041366965685,Housing Consolidated,,0.0,Barcelona,Hostafrancs,Barcelones,41.37715867,2.143554351,2,"05 Central Metropolitan Location, Regeneration",50285.0,14.0,4163.675676,,,Other,0.0
801903050,45.24773545090599,0.0,45.24773545090599,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37597789,2.142237879,2,"05 Central Metropolitan Location, Regeneration",49609.0,13.8,4062.421622,,,Other,0.0
801903051,43.57920386330774,0.0,43.57920386330774,Housing Consolidated,,0.0,Barcelona,Hostafrancs,Barcelones,41.37409453,2.141838417,2,"05 Central Metropolitan Location, Regeneration",43344.0,12.7,3527.167568,,,Other,0.0
801903052,43.48234351254799,0.0,43.48234351254799,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37410613,2.1433256,2,"05 Central Metropolitan Location, Regeneration",48013.0,13.4,3863.545946,,,Other,0.0
801903053,49.59664033823359,0.0,49.59664033823359,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37444562,2.14611608,2,"05 Central Metropolitan Location, Regeneration",44888.0,13.8,4062.421622,,,Other,0.0
801903054,51.99801745017557,0.0,51.99801745017557,Housing Consolidated,,0.0,Barcelona,Hostafrancs,Barcelones,41.37297543,2.145405683,2,"05 Central Metropolitan Location, Regeneration",52910.0,12.3,3341.610811,,,Other,0.0
801903055,48.00569085558874,0.0,48.00569085558874,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37209278,2.143544602,3,"04 Quality Location, Regeneration",46408.0,14.0,4163.675676,,,Other,0.0
801903056,45.75961324836049,0.0,45.75961324836049,Other,,0.0,Barcelona,Hostafrancs,Barcelones,41.37105244,2.142888888,3,"04 Quality Location, Regeneration",44305.0,13.8,4062.421622,,,Other,0.0
801903057,40.814047253519576,0.0,40.814047253519576,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.37269303,2.141136356,2,"05 Central Metropolitan Location, Regeneration",44403.0,12.0,3205.621622,,,Other,0.0
801903058,50.56187934636909,0.0,50.56187934636909,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.37048883,2.140570288,2,"05 Central Metropolitan Location, Regeneration",67466.0,13.8,4062.421622,,,Other,0.0
801903059,44.257914072182736,0.0,44.257914072182736,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.37011198,2.139443294,3,"04 Quality Location, Regeneration",42134.0,12.1,3250.648649,,,Other,0.0
801903060,47.95680555079095,0.0,47.95680555079095,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.37139624,2.138447248,2,"05 Central Metropolitan Location, Regeneration",54251.0,12.1,3250.648649,,,Other,0.0
801903061,42.115104518535226,0.0,42.115104518535226,Housing Consolidated,,0.0,Barcelona,La Bordeta,Barcelones,41.36972868,2.138291617,3,"04 Quality Location, Regeneration",43234.0,12.5,3433.783784,,,Other,0.0
801903062,40.07627654360415,0.0,40.07627654360415,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.37059961,2.136486703,3,"04 Quality Location, Regeneration",45009.0,12.2,3295.978378,,,Other,0.0
801903063,42.1815136976842,0.0,42.1815136976842,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.36865972,2.13638328,2,"05 Central Metropolitan Location, Regeneration",52202.0,12.5,3433.783784,,,Other,0.0
801903064,41.61878713378937,0.0,41.61878713378937,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.36575483,2.134645526,2,"05 Central Metropolitan Location, Regeneration",51353.0,12.6,3480.324324,,,Other,0.0
801903065,51.019728867165256,0.0,51.019728867165256,Housing Consolidated,,0.0,Barcelona,La Bordeta,Barcelones,41.36700751,2.134668722,3,"04 Quality Location, Regeneration",51731.0,13.0,3669.513514,,,Other,0.0
801903066,41.684419333836935,0.0,41.684419333836935,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.367695,2.132610952,3,"04 Quality Location, Regeneration",47514.0,11.6,3028.540541,,,Other,0.0
801903067,47.40802500553093,0.0,47.40802500553093,Housing Consolidated,,0.0,Barcelona,La Bordeta,Barcelones,41.36843503,2.133894244,3,"04 Quality Location, Regeneration",52158.0,10.5,2566.540541,,,Other,0.0
801903068,47.10902471108073,0.0,47.10902471108073,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.36988811,2.133359256,3,"04 Quality Location, Regeneration",39845.0,13.0,3669.513514,,,Other,0.0
801903069,38.00907816491637,0.0,38.00907816491637,Other,,0.0,Barcelona,La Bordeta,Barcelones,41.36985483,2.1318621,3,"04 Quality Location, Regeneration",54330.0,12.0,3205.621622,,,Other,0.0
801903070,43.298290518461705,0.0,43.298290518461705,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.3710314,2.130642871,3,"04 Quality Location, Regeneration",40989.0,12.5,3433.783784,,,Other,0.0
801903071,48.09334675299913,0.0,48.09334675299913,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37171383,2.13011209,3,"04 Quality Location, Regeneration",39283.0,12.6,3480.324324,,,Other,0.0
801903072,48.04626336474883,0.0,48.04626336474883,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37217584,2.129475446,2,"05 Central Metropolitan Location, Regeneration",40251.0,13.9,4112.897297,,,Other,0.0
801903073,50.31952161440921,38.91256029530959,50.31952161440921,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37448906,2.130251312,2,"05 Central Metropolitan Location, Regeneration",49736.0,12.6,3480.324324,11.5,4594.39024390244,Other,0.0
801903074,42.17616657825438,0.0,42.17616657825438,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37424553,2.12903051,3,"04 Quality Location, Regeneration",47208.0,13.6,3962.378378,,,Other,0.0
801903075,49.55003232740027,0.0,49.55003232740027,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37258563,2.127951968,2,"05 Central Metropolitan Location, Regeneration",46303.0,12.3,3341.610811,,,Other,0.0
801903076,46.081850678819904,0.0,46.081850678819904,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.3730834,2.126513904,3,"04 Quality Location, Regeneration",42994.0,12.2,3295.978378,,,Other,0.0
801903077,48.510308041309045,0.0,48.510308041309045,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37382865,2.125878965,3,"04 Quality Location, Regeneration",46589.0,13.2,3765.924324,,,Other,0.0
801903078,46.006983164603554,0.0,46.006983164603554,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37442761,2.127402629,3,"04 Quality Location, Regeneration",44450.0,12.9,3621.762162,,,Other,0.0
801903079,49.9952689130808,0.0,49.9952689130808,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37496192,2.125200597,3,"04 Quality Location, Regeneration",42943.0,13.4,3863.545946,,,Other,0.0
801903080,49.741933570627815,0.0,49.741933570627815,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37487775,2.123618422,3,"04 Quality Location, Regeneration",45975.0,12.5,3433.783784,,,Other,0.0
801903081,51.59356014752063,0.0,51.59356014752063,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37616002,2.124910275,3,"04 Quality Location, Regeneration",50124.0,13.2,3765.924324,,,Other,0.0
801903082,48.178964929848114,0.0,48.178964929848114,Other,Multi-Family,17.0,Barcelona,Sants - Badal,Barcelones,41.37713974,2.126697075,2,"05 Central Metropolitan Location, Regeneration",55692.0,13.4,3863.545946,,,Other,0.0
801903083,44.5871840936513,0.0,44.5871840936513,Other,Multi-Family,39.0,Barcelona,Sants - Badal,Barcelones,41.37607238,2.128446198,3,"04 Quality Location, Regeneration",50255.0,14.1,4214.756757,,,Other,0.0
801903084,44.2717626722105,0.0,44.2717626722105,Other,,0.0,Barcelona,Sants - Badal,Barcelones,41.37693237,2.128933446,3,"04 Quality Location, Regeneration",51845.0,12.6,3480.324324,,,Other,0.0
801903085,44.48046542701723,0.0,44.48046542701723,Housing Consolidated,,0.0,Barcelona,Sants - Badal,Barcelones,41.37828611,2.128575539,3,"04 Quality Location, Regeneration",55480.0,14.3,4317.827027,,,Other,0.0
801903086,58.264546594560905,0.0,58.264546594560905,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.37929665,2.130130801,3,"04 Quality Location, Regeneration",62721.0,13.7,4012.248649,,,Other,0.0
801903087,53.187835179559805,0.0,53.187835179559805,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.37997906,2.131788209,3,"04 Quality Location, Regeneration",61144.0,12.4,3387.545946,,,Other,0.0
801903088,57.99429349125785,0.0,57.99429349125785,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.38019237,2.133338766,3,"04 Quality Location, Regeneration",50182.0,13.9,4112.897297,,,Other,0.0
801903089,54.26038925996035,0.0,54.26038925996035,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.3785065,2.134138383,3,"04 Quality Location, Regeneration",54097.0,13.6,3962.378378,,,Other,0.0
801903090,50.68830658782283,0.0,50.68830658782283,Other,,0.0,Barcelona,Sants,Barcelones,41.37658711,2.13498378,0,03 Premium Urban Areas,62185.0,13.5,3912.810811,,,Other,0.0
801903091,48.70555168093142,0.0,48.70555168093142,Other,,0.0,Barcelona,Sants,Barcelones,41.37633332,2.13337134,2,"05 Central Metropolitan Location, Regeneration",59577.0,11.8,3116.475676,,,Other,0.0
801903092,45.0256338846154,0.0,45.0256338846154,Other,,0.0,Barcelona,Sants,Barcelones,41.37833186,2.132494656,2,"05 Central Metropolitan Location, Regeneration",51677.0,13.7,4012.248649,,,Other,0.0
801903093,52.983012349074265,0.0,52.983012349074265,Other,,0.0,Barcelona,Sants,Barcelones,41.37795537,2.130610399,3,"04 Quality Location, Regeneration",55622.0,13.8,4062.421622,,,Other,0.0
801903094,48.43321822859935,0.0,48.43321822859935,Other,,0.0,Barcelona,Sants,Barcelones,41.37632246,2.13127031,2,"05 Central Metropolitan Location, Regeneration",52131.0,14.1,4214.756757,,,Other,0.0
801903095,54.06324993891488,0.0,54.06324993891488,Other,,0.0,Barcelona,Sants,Barcelones,41.37462228,2.131562429,3,"04 Quality Location, Regeneration",49795.0,13.3,3814.583784,,,Other,0.0
801903096,44.44192236579877,0.0,44.44192236579877,Other,,0.0,Barcelona,Sants,Barcelones,41.37466424,2.13355585,2,"05 Central Metropolitan Location, Regeneration",47640.0,13.1,3717.567568,,,Other,0.0
801903097,51.54272230471662,0.0,51.54272230471662,Other,,0.0,Barcelona,Sants,Barcelones,41.37294556,2.13234548,3,"04 Quality Location, Regeneration",36872.0,13.7,4012.248649,,,Other,0.0
801903098,39.15717627867457,0.0,39.15717627867457,Other,,0.0,Barcelona,Sants,Barcelones,41.37182191,2.133612887,2,"05 Central Metropolitan Location, Regeneration",44967.0,13.2,3765.924324,,,Other,0.0
801903099,41.217189585048345,33.21179768241828,41.217189585048345,Other,,0.0,Barcelona,Sants,Barcelones,41.37219586,2.135951639,2,"05 Central Metropolitan Location, Regeneration",46213.0,12.8,3574.313514,8.3,2940.426829268293,Other,0.0
801903100,37.3931229231488,0.0,37.3931229231488,Other,,0.0,Barcelona,Sants,Barcelones,41.37376125,2.134972088,2,"05 Central Metropolitan Location, Regeneration",46236.0,12.8,3574.313514,,,Other,0.0
801903101,55.4117792833713,0.0,55.4117792833713,Other,,0.0,Barcelona,Sants,Barcelones,41.3738038,2.137089345,3,"04 Quality Location, Regeneration",45815.0,12.9,3621.762162,,,Other,0.0
801903102,48.57494269242319,0.0,48.57494269242319,Other,,0.0,Barcelona,Sants,Barcelones,41.37337674,2.138203056,2,"05 Central Metropolitan Location, Regeneration",49873.0,12.6,3480.324324,,,Other,0.0
801903103,50.04186424710936,0.0,50.04186424710936,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.37370902,2.1399698,3,"04 Quality Location, Regeneration",47273.0,12.4,3387.545946,,,Other,0.0
801903104,48.6692459980859,0.0,48.6692459980859,Other,,0.0,Barcelona,Sants,Barcelones,41.37469897,2.139365881,2,"05 Central Metropolitan Location, Regeneration",48243.0,12.7,3527.167568,,,Other,0.0
801903105,47.83394698847327,0.0,47.83394698847327,Other,,0.0,Barcelona,Sants,Barcelones,41.37616527,2.137366718,2,"05 Central Metropolitan Location, Regeneration",46982.0,11.9,3160.897297,,,Other,0.0
801903106,61.794968072746826,0.0,61.794968072746826,Other,,0.0,Barcelona,Sants,Barcelones,41.3780929,2.140177412,5,01 Top Premium Urban Areas,49343.0,13.3,3814.583784,,,Other,0.0
801903107,49.92511885544624,0.0,49.92511885544624,Other,,0.0,Barcelona,Sants,Barcelones,41.38018579,2.138859738,0,03 Premium Urban Areas,52515.0,14.0,4163.675676,,,Other,0.0
801903108,51.91370188230964,0.0,51.91370188230964,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.37753645,2.13632638,0,03 Premium Urban Areas,50801.0,13.2,3765.924324,,,Other,0.0
801903109,44.53967081477379,0.0,44.53967081477379,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.37928735,2.135792968,2,"05 Central Metropolitan Location, Regeneration",53729.0,13.4,3863.545946,,,Other,0.0
801903110,46.62708679354692,0.0,46.62708679354692,Other,,0.0,Barcelona,Sants,Barcelones,41.38087598,2.135162065,0,03 Premium Urban Areas,49631.0,14.3,4317.827027,,,Other,0.0
801903111,50.56554271961965,0.0,50.56554271961965,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.38141159,2.138152638,3,"04 Quality Location, Regeneration",53828.0,14.0,4163.675676,,,Other,0.0
801903112,50.94074666539563,0.0,50.94074666539563,Other,,0.0,Barcelona,Sants,Barcelones,41.3822301,2.138059575,3,"04 Quality Location, Regeneration",60100.0,13.9,4112.897297,,,Other,0.0
801903113,55.81793893804645,0.0,55.81793893804645,Other,,0.0,Barcelona,Sants,Barcelones,41.38247213,2.141003507,0,03 Premium Urban Areas,71488.0,13.3,3814.583784,,,Other,0.0
801903114,54.23065373708748,0.0,54.23065373708748,Housing Consolidated,,0.0,Barcelona,Sants,Barcelones,41.38396234,2.141794334,0,03 Premium Urban Areas,68933.0,13.7,4012.248649,,,Other,0.0
801903211,53.827069845541736,0.0,53.827069845541736,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36012206,2.14012369,2,"05 Central Metropolitan Location, Regeneration",52466.0,10.1,2407.621622,,,Other,0.0
801903212,49.34952539496124,0.0,49.34952539496124,Other,,0.0,Barcelona,La Marina de Port,Barcelones,41.36299218,2.137953597,3,"04 Quality Location, Regeneration",41873.0,11.2,2856.302703,,,Other,0.0
801903213,57.30148434382184,0.0,57.30148434382184,Housing Consolidated,,0.0,Barcelona,La Marina de Port,Barcelones,41.3643061,2.138617401,3,"04 Quality Location, Regeneration",38261.0,11.8,3116.475676,,,Other,0.0
801904001,44.17303336686957,0.0,44.17303336686957,Other,,0.0,Barcelona,Les Corts,Barcelones,41.38488897,2.140478878,3,"04 Quality Location, Regeneration",61761.0,14.1,4214.756757,,,Other,0.0
801904002,42.20764153060056,0.0,42.20764153060056,Housing Consolidated,,0.0,Barcelona,Les Corts,Barcelones,41.38449591,2.137614923,3,"04 Quality Location, Regeneration",70063.0,14.4,4369.816216,,,Other,0.0
801904003,45.63758730267292,0.0,45.63758730267292,Housing Consolidated,,0.0,Barcelona,Les Corts,Barcelones,41.38400208,2.139239702,3,"04 Quality Location, Regeneration",64272.0,14.7,4527.6,,,Other,0.0
801904004,54.13386278740734,0.0,54.13386278740734,Housing Consolidated,,0.0,Barcelona,Les Corts,Barcelones,41.38329483,2.137990066,3,"04 Quality Location, Regeneration",58329.0,13.9,4112.897297,,,Other,0.0
